,annual_income,age,employment_years,debt_to_income,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,loan_amount,interest_rate,loan_term_months,home_ownership,months_since_delinquency,total_credit_lines,revolving_balance,savings_balance,payment_history_score,num_dependents,previous_defaults,monthly_installment
187,50220.63,64.0,3.8,0.0524,612.0,0.4729,7,3,5676.49,8.56,36,1,0.0,7,2006.8,2207.17,46.8,2,0,179.35
188,70845.44,56.0,5.8,0.1063,696.0,0.1866,3,0,13853.57,8.06,24,1,15.0,9,25.39,1420.94,56.4,3,0,626.94
189,48398.74,47.0,7.1,0.106,603.0,0.5348,5,1,12771.78,11.97,36,0,46.0,10,179.96,387.93,69.2,0,0,424.02
190,158851.09,60.0,3.7,0.0575,675.0,0.011,7,1,9005.29,12.73,36,1,20.0,9,22953.58,1801.57,85.7,1,0,302.25
191,51011.52,34.0,13.7,0.109,741.0,0.1626,4,3,22509.03,8.27,60,1,3.0,5,193.33,615.41,82.5,0,0,459.32
192,39937.18,33.0,6.2,0.0962,657.0,0.3485,2,4,6496.17,11.54,36,0,0.0,5,5286.77,648.03,70.3,2,0,214.34
193,73677.01,30.0,4.5,0.1168,688.0,0.2492,1,2,18684.43,7.99,36,0,25.0,2,6590.58,11390.63,73.1,0,0,585.42
194,50422.2,33.0,9.9,0.1233,733.0,0.4242,6,3,14467.44,10.16,36,0,25.0,8,2511.05,867.55,91.7,3,0,467.91
195,24638.64,25.0,0.3,0.2262,644.0,0.2259,5,2,14027.23,9.17,36,1,0.0,6,862.12,1634.58,75.2,1,0,447.17
196,37697.52,27.0,2.7,0.1088,710.0,0.1659,3,2,10256.69,11.02,36,1,8.0,6,299.56,1658.91,42.1,0,1,335.89
197,40513.87,33.0,9.4,0.279,681.0,0.1123,4,2,20382.55,8.81,24,1,0.0,7,634.48,2319.66,60.2,0,0,929.4
198,32954.08,30.0,6.6,0.093,725.0,0.1947,9,4,6475.28,9.35,36,1,10.0,11,2425.37,6915.68,87.1,0,0,206.97
199,17065.64,29.0,5.5,0.0495,572.0,0.4632,5,3,2157.25,7.35,36,1,0.0,7,170.61,721.97,68.7,0,0,66.96
200,60691.38,65.0,6.7,0.1225,603.0,0.2129,8,4,13944.73,5.96,24,0,22.0,9,76.7,1531.94,79.9,3,0,617.79
201,20679.29,42.0,2.4,0.8903,746.0,0.293,2,2,6955.05,9.44,12,0,91.0,5,46232.8,4893.46,75.3,2,0,609.65
202,26520.55,40.0,7.7,0.1847,681.0,0.5001,7,3,9270.86,13.17,48,1,1.0,10,7936.02,506.89,74.1,1,0,249.5
203,41484.35,24.0,2.9,0.255,584.0,0.5324,8,1,16766.67,7.95,24,0,43.0,13,6172.62,2531.62,76.8,0,0,757.93
204,50672.56,51.0,2.7,0.048,706.0,0.3261,5,0,3586.15,9.2,36,1,3.0,6,4410.43,1164.92,78.7,1,0,114.37
205,52973.12,52.0,7.4,0.132,745.0,0.0993,2,0,8271.32,3.23,36,1,1.0,4,17066.99,3153.37,76.7,1,0,241.38
206,132375.83,56.0,4.6,0.0268,630.0,0.2096,4,6,7895.08,14.26,36,0,0.0,6,1238.22,528.41,50.9,0,1,270.83
207,48105.67,33.0,3.6,0.0415,590.0,0.2765,7,5,6997.58,10.19,60,0,0.0,9,851.63,255.51,55.8,0,0,149.33
208,24702.68,55.0,3.3,0.0614,640.0,0.0239,10,4,4474.17,9.88,60,1,3.0,12,1580.48,1201.83,78.5,1,0,94.8
209,40682.36,62.0,4.6,0.1105,587.0,0.2954,6,3,13949.04,9.31,60,0,7.0,10,4151.77,508.41,64.1,1,0,291.66
210,32207.41,63.0,9.8,0.0968,661.0,0.0864,10,3,9459.93,12.74,48,1,7.0,12,363.43,1634.4,70.6,1,0,252.57
211,32615.44,53.0,3.7,0.1811,815.0,0.3859,4,0,4792.68,8.63,24,1,0.0,6,13702.84,163.45,88.1,3,0,218.14
212,34620.03,33.0,3.1,0.4666,646.0,0.0579,5,3,15228.75,10.62,12,1,6.0,10,147.93,1984.05,81.2,0,0,1343.24
213,45583.72,50.0,9.8,0.0817,609.0,0.5095,5,3,6264.79,10.92,36,0,0.0,6,5283.52,463.15,91.8,0,0,204.86
214,49430.51,53.0,10.4,0.1751,622.0,0.1272,7,3,7850.93,10.5,12,0,66.0,12,1455.68,2226.14,69.1,2,0,692.05
215,68616.59,61.0,8.5,0.1273,732.0,0.3979,5,2,12414.54,5.38,48,0,17.0,9,21998.43,1252.99,76.1,1,0,288.04
216,31354.74,23.0,2.6,0.171,774.0,0.488,7,4,12165.41,9.15,36,0,0.0,8,2952.03,8649.1,90.7,0,0,387.71
217,44362.27,27.0,2.1,0.2629,653.0,0.3892,9,4,10713.81,7.83,12,0,0.0,10,2046.62,637.43,74.1,1,0,931.14
218,83027.02,37.0,5.7,0.0652,640.0,0.0402,4,3,14159.87,6.69,36,0,0.0,5,778.6,1194.39,82.3,2,0,435.21
219,19707.59,31.0,9.0,0.278,715.0,0.19,2,1,9920.84,7.89,48,1,68.0,6,10747.74,851.21,70.2,0,0,241.68
220,60394.64,37.0,1.5,0.1699,630.0,0.0552,4,2,9528.48,13.05,12,1,19.0,6,180.66,787.61,64.8,1,0,851.28
221,30137.35,50.0,3.6,0.2898,737.0,0.1265,6,1,20380.0,11.8,36,1,37.0,11,2642.69,470.79,67.5,3,0,674.96
222,122509.72,35.0,6.3,0.0804,744.0,0.0482,6,3,12527.68,8.26,24,0,28.0,9,12652.72,819.0,84.1,1,0,568.08
223,60701.98,62.0,4.6,0.0475,729.0,0.3604,4,3,9122.3,8.53,48,1,0.0,7,758.78,385.57,72.2,0,0,224.98
224,100842.01,63.0,5.4,0.0404,659.0,0.5949,5,4,7165.85,9.91,36,0,0.0,8,5416.39,1351.65,59.8,2,0,230.92
225,51982.82,41.0,10.9,0.0632,637.0,0.2052,5,2,10985.84,6.38,48,0,0.0,8,693.66,1341.49,86.9,0,0,259.92
226,16708.86,45.0,10.2,0.1579,793.0,0.3772,1,1,4180.27,6.39,36,1,50.0,5,4595.7,3625.59,78.7,3,0,127.91
227,82756.6,62.0,9.5,0.0506,525.0,0.1166,8,2,15181.57,12.35,60,1,0.0,10,422.09,207.17,81.5,1,0,340.4
228,50687.94,57.0,8.4,0.067,636.0,0.1134,5,3,4073.9,7.48,48,0,0.0,7,9233.58,6296.36,80.3,1,0,98.46
229,23293.36,57.0,4.7,0.1462,716.0,0.0773,4,1,5135.35,6.71,36,1,40.0,10,6292.65,147.7,100.0,0,0,157.88
230,71016.67,65.0,4.5,0.0474,482.0,0.0611,4,3,9950.69,9.94,48,1,0.0,7,1426.02,318.89,79.5,0,0,252.09
231,14834.68,37.0,8.6,1.5,724.0,0.2782,8,5,11755.34,9.48,60,0,47.0,10,95197.33,750.87,78.5,2,1,246.77
232,22106.22,52.0,9.4,0.2907,796.0,0.1706,5,3,8909.45,6.79,36,0,0.0,8,13060.87,1491.93,66.7,0,0,274.24
233,35924.85,26.0,1.5,0.1922,689.0,0.2625,5,5,14902.23,9.18,36,0,0.0,10,5019.52,179.57,100.0,1,0,475.14
234,75658.92,30.0,2.2,0.0601,617.0,0.0887,4,2,11512.91,10.5,36,0,12.0,7,243.11,3748.32,72.3,0,0,374.2
235,27251.09,29.0,4.6,0.1003,707.0,0.4723,7,3,4946.51,8.74,24,0,0.0,15,119.55,4257.86,82.9,1,0,225.39
236,86254.03,57.0,3.0,0.0918,690.0,0.4574,5,3,13839.1,9.99,24,0,0.0,9,1080.65,520.77,79.1,1,0,638.54
237,25915.53,62.0,3.8,0.0841,812.0,0.4245,3,1,5247.6,6.64,48,1,0.0,13,2838.35,157.33,70.1,1,0,124.79
238,52327.47,29.0,0.6,0.0764,720.0,0.3698,9,6,8041.81,8.41,48,0,22.0,12,6767.38,1123.25,73.0,1,0,197.88
239,13318.59,32.0,8.1,0.2729,661.0,0.4954,3,2,8991.39,9.45,36,0,0.0,5,754.11,619.11,66.2,2,0,287.81
240,62387.72,47.0,4.3,0.1052,670.0,0.2084,6,1,10543.39,7.04,36,1,72.0,8,11051.65,463.46,98.9,0,0,325.74
241,20105.0,48.0,6.4,0.5249,641.0,0.398,2,3,4683.19,7.79,24,1,22.0,2,33401.82,2657.11,70.8,2,0,211.36
242,42230.65,55.0,3.7,0.0751,678.0,0.0088,3,1,5456.66,9.59,24,0,0.0,4,668.49,1200.44,90.5,1,0,250.77
243,22437.31,59.0,12.4,0.0955,623.0,0.1186,3,2,8642.94,7.63,60,1,0.0,5,239.35,685.92,69.6,0,0,173.72
244,28716.13,43.0,2.6,0.1427,743.0,0.2904,9,2,7439.64,6.32,36,1,0.0,16,5704.43,1663.26,68.2,2,0,227.41
245,46142.89,62.0,4.5,0.0754,715.0,0.0972,2,3,8018.6,7.56,36,1,6.0,4,2014.65,860.77,77.8,1,0,249.65
246,44316.44,25.0,5.2,0.1249,841.0,0.253,4,4,12073.6,8.95,36,0,0.0,6,3876.22,505.48,62.1,0,0,383.66
247,37425.84,39.0,11.7,0.4017,721.0,0.1374,4,0,39067.81,7.86,36,0,19.0,7,1561.4,656.19,69.4,2,1,1221.72
248,43089.02,23.0,2.6,0.0408,617.0,0.3186,3,3,6766.65,9.05,60,0,59.0,7,287.59,1803.13,65.1,0,0,140.63
249,64638.71,43.0,3.3,0.0477,614.0,0.3353,2,0,7836.42,10.23,36,0,0.0,5,165.42,3769.85,93.6,0,0,253.71
250,61334.44,61.0,4.8,0.2383,803.0,0.1304,7,6,24242.11,7.2,24,0,0.0,7,6513.68,66.0,88.2,2,0,1087.58
251,125270.38,52.0,3.6,0.019,635.0,0.2268,5,3,6126.04,5.79,48,0,1.0,7,2777.43,902.8,77.6,1,0,143.28
252,34623.24,29.0,3.4,0.2899,715.0,0.0636,3,2,24462.58,11.07,36,0,32.0,5,1734.36,1254.16,79.2,2,0,801.68
253,37411.66,64.0,9.1,0.5698,691.0,0.8145,6,4,38635.41,9.17,24,0,0.0,9,413.62,163.58,44.1,0,0,1768.06
254,90148.97,49.0,10.0,0.053,783.0,0.3997,6,4,19280.16,5.95,60,1,30.0,6,1293.28,1337.45,86.4,2,0,372.29
255,32550.26,31.0,14.4,0.0785,850.0,0.1186,3,3,8732.43,3.82,48,0,25.0,6,817.22,4922.27,82.6,0,0,196.47
256,34122.02,22.0,4.2,0.1052,577.0,0.2404,9,4,10952.13,9.36,60,1,29.0,11,3493.57,4447.63,60.8,0,0,229.27
257,41010.59,36.0,2.7,0.1455,709.0,0.4979,2,1,10967.52,6.68,36,0,5.0,6,8002.74,591.84,76.4,1,0,337.04
258,70924.28,48.0,5.6,0.039,711.0,0.2195,5,3,8183.11,9.48,48,1,0.0,8,1262.77,1007.94,66.8,0,1,205.51
259,44404.83,29.0,2.3,0.0513,597.0,0.3704,5,1,7220.16,9.62,48,1,0.0,5,409.49,1503.92,95.8,0,0,181.81
260,121442.68,53.0,6.1,0.0332,571.0,0.3805,6,0,12890.45,7.95,48,1,6.0,7,1063.66,1830.5,53.9,2,0,314.39
261,46271.07,41.0,5.8,0.0808,824.0,0.1578,5,0,2463.48,7.83,12,0,0.0,7,4874.65,2099.01,71.2,0,0,214.1
262,91400.71,43.0,6.8,0.0297,741.0,0.3881,4,6,9315.14,6.4,48,1,11.0,7,289.3,788.95,96.0,5,0,220.48
263,38330.04,55.0,12.4,0.0967,644.0,0.2219,5,3,5767.01,10.89,24,1,0.0,6,2019.98,7070.98,64.2,2,0,268.49
264,30764.9,37.0,1.6,0.1461,692.0,0.3572,6,3,10858.08,7.16,36,1,0.0,9,1931.24,915.28,84.8,1,0,336.06
265,30862.0,28.0,3.1,0.1081,554.0,0.3856,3,6,5551.87,5.85,48,0,0.0,7,7403.21,19378.57,83.0,0,0,130.0
266,27576.71,25.0,3.9,0.0693,850.0,0.4393,3,1,6506.43,5.28,48,0,79.0,10,425.59,92.95,67.5,1,0,150.67
267,82512.97,59.0,4.4,0.3049,638.0,0.189,6,3,23491.63,8.23,12,0,0.0,8,2537.09,2433.01,75.1,1,0,2046.0
268,40935.97,45.0,10.2,0.1642,717.0,0.4114,4,4,17614.11,5.89,36,1,0.0,5,1257.68,4598.39,69.9,0,0,534.98
269,114729.56,46.0,18.9,0.0787,558.0,0.1264,4,6,8288.33,7.55,12,1,2.0,7,1666.38,2681.26,61.3,0,0,719.27
270,85579.09,50.0,7.4,0.0815,720.0,0.3983,7,3,2846.03,7.47,24,1,0.0,8,22661.01,3236.86,53.2,0,1,128.03
271,53340.45,47.0,7.6,0.1117,769.0,0.3118,6,1,13522.71,10.63,36,1,0.0,9,2807.96,1075.24,87.2,0,0,440.35
272,64136.22,62.0,4.2,0.0245,551.0,0.2421,1,4,5921.63,9.84,60,1,33.0,8,278.98,2910.81,85.4,1,0,125.35
273,16741.93,30.0,5.8,0.2809,812.0,0.4687,5,2,9098.56,2.6,24,0,0.0,9,120.56,426.36,82.2,0,0,389.46
274,118628.25,34.0,1.3,0.1018,698.0,0.3019,8,2,17264.81,11.09,24,1,0.0,11,10059.44,1742.41,62.2,1,0,805.4
275,59278.29,56.0,6.4,0.2053,717.0,0.1623,3,5,17354.31,9.15,36,1,4.0,9,23052.64,2894.22,89.3,0,0,553.07
276,38895.47,58.0,4.5,0.0963,715.0,0.1801,6,3,12496.48,7.4,48,0,5.0,9,532.41,197.37,84.1,1,0,301.57
277,37587.41,56.0,6.4,0.0685,565.0,0.2343,3,1,5712.58,10.24,36,1,12.0,6,1479.89,5793.74,83.5,1,0,184.97
278,56898.48,45.0,17.2,0.0384,742.0,0.498,4,2,2575.39,5.46,24,1,0.0,8,3427.35,1085.22,73.9,1,0,113.52
279,36433.01,58.0,3.8,0.19,850.0,0.361,3,2,25269.93,2.0,48,0,82.0,5,1428.97,182.57,81.1,0,0,548.23
280,79473.58,62.0,8.6,0.0532,850.0,0.0381,5,3,13584.97,9.0,48,1,0.0,6,712.9,332.24,65.9,4,0,338.06
281,132628.59,27.0,0.6,0.1372,708.0,0.0354,2,3,17337.46,5.97,12,1,8.0,6,1234.67,1506.1,68.0,1,0,1491.93
282,25076.81,36.0,2.2,0.1172,837.0,0.239,6,1,5210.38,5.68,24,1,53.0,9,733.89,2330.26,85.8,1,0,230.18
283,97687.77,58.0,7.5,0.0332,748.0,0.1728,2,3,7965.76,4.96,36,0,0.0,5,1566.85,1393.7,71.7,1,0,238.6
284,46712.98,47.0,15.7,0.1028,617.0,0.1715,8,9,7862.25,10.91,36,0,26.0,11,7157.75,2866.46,79.4,1,0,257.07
285,62193.53,33.0,4.6,0.1007,626.0,0.6495,7,4,6824.86,9.94,36,1,0.0,11,15102.0,2204.74,54.5,1,1,220.03
286,26240.35,44.0,4.5,0.2801,710.0,0.3646,1,0,13045.07,9.29,24,0,0.0,2,737.42,636.68,58.5,0,0,597.7
287,60634.54,49.0,3.9,0.1753,655.0,0.1876,5,2,26667.51,10.16,36,1,10.0,7,1158.99,1286.07,52.4,2,0,862.49
288,66155.77,50.0,4.0,0.0516,621.0,0.2542,8,1,5599.85,11.9,36,1,34.0,8,4924.52,2887.31,77.2,2,0,185.73
289,20177.8,31.0,5.7,0.5881,592.0,0.4098,7,4,8468.44,11.6,36,0,23.0,11,35463.27,1932.0,77.3,0,0,279.66
290,44731.8,52.0,13.1,0.239,763.0,0.031,9,1,10105.35,8.23,12,1,0.0,12,532.3,162.45,100.0,0,0,880.12
291,15553.75,36.0,4.5,0.6446,728.0,0.2411,7,1,16141.31,8.71,24,1,1.0,8,5012.63,207.39,78.1,2,0,735.27
292,50535.99,25.0,3.7,0.0745,695.0,0.4048,5,1,12628.76,7.68,60,1,13.0,9,2988.73,6374.58,74.9,0,0,254.14
293,48220.43,32.0,2.5,0.1134,754.0,0.2322,7,2,11537.22,9.3,36,0,0.0,12,4357.82,1641.1,76.6,3,0,368.49
294,48274.77,45.0,9.9,0.0652,701.0,0.1584,6,2,10515.62,11.61,60,0,0.0,8,1518.06,1147.34,68.8,0,0,231.85
295,48613.72,60.0,5.9,0.1115,564.0,0.6441,7,7,17728.27,9.09,48,0,0.0,10,488.21,2005.86,70.9,1,0,441.93
296,71691.54,58.0,12.2,0.0802,599.0,0.6121,8,0,6003.55,4.56,36,1,0.0,10,15031.35,3050.97,76.9,1,0,178.75
297,25125.72,47.0,2.2,0.1755,604.0,0.0796,5,1,18058.92,7.37,60,0,0.0,5,337.13,646.59,86.5,2,0,360.75
298,60869.01,62.0,6.2,0.0768,720.0,0.0706,4,5,14213.23,7.35,48,1,0.0,8,2349.98,1593.25,86.3,1,0,342.67
299,99993.79,64.0,6.3,0.0444,754.0,0.2988,2,5,8082.74,8.31,24,1,0.0,7,180.46,3012.29,54.6,3,1,366.7
300,54523.77,32.0,2.6,0.0839,591.0,0.709,4,1,11459.44,11.42,36,0,0.0,5,196.65,367.59,80.7,2,0,377.45
301,113207.44,40.0,2.4,0.0647,621.0,0.2385,6,0,13453.05,7.26,24,0,0.0,8,331.88,2263.21,63.7,0,0,603.91
302,35278.35,23.0,1.5,0.6104,705.0,0.0926,6,3,30798.74,9.48,24,1,7.0,6,19030.59,655.39,79.5,0,0,1413.83
303,13695.68,27.0,0.8,0.1576,723.0,0.1827,4,2,3319.0,8.14,24,0,6.0,5,1477.79,1204.96,89.9,0,0,150.32
304,71109.24,52.0,2.5,0.0846,700.0,0.36,8,4,7766.63,5.46,24,1,0.0,11,7949.85,901.28,50.3,0,1,342.34
305,24039.57,46.0,4.4,0.0858,665.0,0.2211,3,3,7931.76,7.44,60,0,0.0,5,656.37,653.56,100.0,0,0,158.71
306,44059.35,33.0,0.9,0.0975,577.0,0.0415,4,4,6786.08,9.25,36,0,0.0,5,7071.82,2700.02,74.2,0,0,216.59
307,143783.67,54.0,14.7,0.0558,646.0,0.1732,3,1,17195.87,7.1,36,0,0.0,8,6826.86,3571.56,96.2,3,0,531.75
308,36649.18,31.0,2.7,0.065,639.0,0.3445,7,3,5797.62,5.61,36,0,7.0,9,1165.8,486.16,87.6,1,0,175.35
309,30011.85,41.0,2.9,0.2295,641.0,0.625,6,5,15770.91,9.07,36,1,24.0,9,3591.61,133.45,79.3,0,0,502.02
310,68490.16,43.0,8.0,0.0264,773.0,0.3578,5,2,6281.02,5.36,48,1,0.0,7,262.3,1572.77,94.7,1,0,145.67
311,73632.04,40.0,2.7,0.0834,582.0,0.3905,2,1,18300.39,11.0,48,0,0.0,4,1938.49,405.77,74.9,1,0,472.98
312,99957.85,38.0,4.3,0.2009,667.0,0.2345,10,5,19245.06,5.85,12,0,0.0,11,915.48,1984.22,76.6,2,0,1655.03
313,73499.65,35.0,1.2,0.1954,566.0,0.0247,6,3,25724.72,9.28,24,0,0.0,7,910.67,3036.19,79.2,0,0,1178.53
314,82056.05,49.0,6.1,0.2561,750.0,0.2044,4,2,20124.89,6.17,12,0,5.0,5,868.55,913.64,97.3,0,0,1733.65
315,29229.03,32.0,3.0,0.1799,686.0,0.1923,2,3,9265.55,4.84,36,1,0.0,4,8058.2,670.98,71.2,2,0,277.03
316,69448.13,39.0,2.3,0.0585,721.0,0.7145,3,2,10694.07,5.89,36,1,34.0,4,676.18,334.87,69.2,1,0,324.8
317,59517.2,44.0,2.7,0.0928,723.0,0.278,5,0,11338.71,8.26,36,0,11.0,7,5187.61,1907.49,76.7,3,0,356.68
318,47574.37,57.0,8.8,0.0847,648.0,0.1378,4,3,13594.79,8.0,48,0,0.0,9,185.4,212.6,100.0,1,0,331.89
319,117352.7,57.0,5.8,0.0699,678.0,0.1942,9,3,14956.62,8.61,24,1,1.0,11,160.33,1148.04,73.6,1,0,680.62
320,24011.8,42.0,13.0,0.2151,700.0,0.4534,3,2,12773.64,9.66,36,1,0.0,9,1017.27,1191.8,51.7,2,1,410.13
321,39184.46,58.0,9.7,0.102,629.0,0.4223,2,2,4931.72,9.95,36,0,0.0,7,8699.32,923.93,92.6,3,0,159.02
322,38014.67,37.0,3.4,0.0941,747.0,0.393,3,2,7065.3,10.75,36,1,0.0,5,3373.8,96.72,98.6,2,0,230.47
323,98306.53,28.0,7.3,0.0469,635.0,0.3743,4,3,11140.01,10.13,36,0,0.0,5,1208.5,1666.57,90.1,1,0,360.14
324,32733.35,22.0,6.1,0.0613,558.0,0.0291,1,1,7829.9,9.35,60,1,18.0,5,171.67,344.84,66.0,1,0,163.87
325,28220.58,25.0,0.6,0.0849,572.0,0.1295,2,1,7924.57,8.51,48,1,2.0,5,219.01,736.72,30.9,4,1,195.36
326,28294.33,60.0,6.4,0.2321,687.0,0.225,6,6,11676.15,9.78,24,1,3.0,9,482.73,4676.8,74.6,3,0,537.61
327,42812.77,38.0,3.2,0.1762,799.0,0.4972,8,1,6948.7,3.15,12,1,0.0,11,1986.4,268.85,73.1,2,0,588.99
328,46072.99,40.0,5.8,0.224,776.0,0.2893,8,1,18749.79,8.56,24,0,46.0,10,367.33,11337.9,64.8,1,1,852.8
329,32703.39,49.0,4.0,0.0858,565.0,0.2525,6,3,6083.24,12.83,36,1,18.0,8,1471.88,6115.76,74.1,1,0,204.47
330,53342.95,39.0,6.3,0.1014,710.0,0.0914,4,5,13880.29,4.21,36,1,3.0,7,1985.42,2913.09,52.7,2,1,411.1
331,78386.6,62.0,12.8,0.0874,711.0,0.1326,6,2,12528.59,8.07,24,0,0.0,9,203.96,399.56,70.9,0,0,567.03
332,30190.81,56.0,7.4,0.1257,610.0,0.6041,5,2,11457.0,9.74,60,0,14.0,7,3713.58,1221.62,63.6,1,0,241.96
333,52668.66,59.0,17.1,0.0582,636.0,0.4779,5,3,7505.1,7.93,36,1,0.0,6,1026.46,172.99,88.7,0,0,234.94
334,44451.37,23.0,0.5,0.1066,637.0,0.3534,5,2,8445.45,10.13,24,0,83.0,7,224.99,569.47,71.0,1,0,390.22
335,35088.07,45.0,7.0,0.2697,732.0,0.0495,6,5,13167.75,6.88,24,1,0.0,11,9986.46,517.13,56.1,1,1,588.84
336,21949.64,48.0,14.3,0.1669,674.0,0.5146,6,1,12339.04,8.01,48,1,39.0,8,201.66,1048.68,54.4,0,1,301.29
337,39838.22,58.0,4.3,0.0598,724.0,0.292,5,2,9491.91,8.6,60,1,0.0,7,158.74,367.27,89.2,1,0,195.2
338,22151.89,41.0,1.6,0.2064,626.0,0.5768,4,2,6709.91,5.67,36,0,0.0,9,8891.89,1905.14,99.1,1,0,203.13
339,29156.19,50.0,4.2,0.1252,613.0,0.2381,11,3,10872.08,6.98,48,0,13.0,14,2194.0,1428.09,75.5,0,0,260.24
340,65783.12,32.0,3.1,0.1592,627.0,0.1312,5,1,18598.7,10.09,24,0,0.0,7,697.49,1453.99,82.2,0,0,859.01
341,76027.67,45.0,2.0,0.1215,733.0,0.1166,1,3,8799.42,5.56,12,0,2.0,5,724.64,207.35,54.6,2,0,755.56
342,100593.43,53.0,13.2,0.0273,600.0,0.1294,6,3,8371.09,10.37,48,1,0.0,8,735.37,1604.84,67.7,0,0,213.8
343,14632.75,45.0,4.5,0.3081,712.0,0.2199,7,4,10032.75,9.63,60,0,0.0,10,8220.28,505.49,88.9,1,0,211.34
344,64865.98,56.0,3.2,0.0773,762.0,0.4667,5,6,12651.32,9.35,36,0,5.0,8,678.33,383.04,43.3,0,1,404.37
345,26270.79,47.0,4.5,0.2906,591.0,0.3378,7,5,19559.95,9.72,36,0,0.0,9,379.82,1098.77,60.8,0,0,628.58
346,30077.2,22.0,1.0,0.1766,684.0,0.4852,10,0,13717.73,8.87,36,0,0.0,16,359.59,591.05,64.1,0,0,435.39
347,67948.15,56.0,3.1,0.0817,690.0,0.3995,5,4,13946.43,9.27,48,0,0.0,10,5684.22,882.99,64.3,1,0,348.85
348,76074.41,65.0,11.5,0.1825,676.0,0.1233,3,1,25003.04,7.2,24,1,1.0,8,1763.42,1247.18,67.2,1,0,1121.72
349,33393.0,29.0,2.1,0.2171,767.0,0.3053,5,3,17859.61,10.99,36,0,0.0,8,974.36,2212.09,59.5,1,0,584.62
350,22196.19,56.0,5.4,0.2685,588.0,0.1897,1,3,8493.62,6.96,24,0,0.0,5,5822.6,6283.11,87.5,0,0,380.13
351,27258.79,51.0,5.4,0.3969,694.0,0.4619,6,1,5973.85,7.09,24,1,47.0,12,31692.54,228.65,67.7,1,0,267.71
352,54819.04,25.0,9.3,0.0816,668.0,0.329,8,1,15547.11,10.1,60,1,10.0,10,2091.23,697.73,78.9,1,0,331.1
353,47421.42,35.0,1.6,0.3715,610.0,0.3744,2,2,8929.68,10.68,24,1,0.0,4,52663.71,384.62,57.0,0,1,414.87
354,26213.47,45.0,11.2,0.0563,688.0,0.231,6,1,4790.02,6.93,60,0,28.0,8,1412.83,1141.93,96.1,3,0,94.69
355,65670.76,32.0,4.7,0.0599,576.0,0.4191,1,1,8542.17,11.78,36,0,0.0,2,2249.77,190.64,100.0,2,0,282.83
356,43701.1,56.0,3.4,0.0931,682.0,0.0506,9,5,8624.51,6.39,36,1,0.0,13,3757.48,243.45,55.7,1,0,263.9
357,18622.03,34.0,4.6,0.1434,645.0,0.5641,6,4,5542.2,7.63,36,0,0.0,9,2490.58,512.93,83.3,1,0,172.73
358,51734.7,40.0,4.2,0.1953,646.0,0.2346,4,5,10652.2,8.39,36,0,22.0,5,25321.39,5823.64,61.9,0,0,335.72
359,36885.62,48.0,2.8,0.1843,631.0,0.1665,6,1,9659.65,9.56,36,0,7.0,7,12846.95,384.44,90.9,2,0,309.7
360,53259.09,59.0,4.6,0.2644,679.0,0.247,6,4,26099.55,6.03,24,0,0.0,6,810.17,3451.92,69.8,0,0,1157.1
361,90646.09,41.0,5.1,0.044,699.0,0.3609,5,2,12936.49,8.5,48,0,0.0,8,658.8,331.32,70.6,2,0,318.86
362,38438.73,50.0,5.5,0.0924,777.0,0.1098,7,2,11511.31,7.03,48,0,0.0,11,1008.23,689.04,74.8,0,0,275.81
363,62772.99,53.0,3.0,0.0284,653.0,0.2091,4,5,6884.35,8.15,60,0,0.0,7,425.84,2757.79,63.8,1,0,140.08
364,71712.21,39.0,2.6,0.0823,647.0,0.1306,2,4,12739.07,9.04,36,0,6.0,7,4319.41,7042.68,72.6,0,0,405.34
365,49275.79,64.0,3.4,0.1397,744.0,0.122,6,2,15558.65,9.56,36,1,0.0,12,3736.02,1993.0,90.1,2,0,498.83
366,27335.03,47.0,3.2,0.1497,712.0,0.3476,4,3,13465.14,9.3,60,1,8.0,5,2978.0,989.85,78.4,1,0,281.48
367,68688.05,46.0,7.0,0.0863,754.0,0.5419,3,3,11700.1,7.27,48,0,0.0,8,10626.98,1040.67,75.9,1,0,281.64
368,185578.34,26.0,11.9,0.034,716.0,0.3751,6,5,11192.54,7.71,24,0,0.0,10,1073.01,743.78,81.7,0,0,504.73
369,30736.64,40.0,8.1,0.1329,697.0,0.0713,1,2,10023.51,10.4,36,0,1.0,4,757.13,646.89,51.9,0,0,325.32
370,45652.96,36.0,12.5,0.1442,692.0,0.5302,3,1,4827.68,10.31,12,0,17.0,7,6167.92,543.07,82.0,1,0,425.13
371,96834.36,61.0,4.7,0.0321,680.0,0.5074,11,2,6623.58,6.92,36,0,0.0,13,2731.03,921.91,86.3,0,0,204.27
372,41418.44,60.0,7.9,0.4859,777.0,0.5658,5,6,23903.25,4.69,24,0,0.0,7,31595.6,2269.76,94.2,1,0,1045.35
373,35194.44,58.0,7.2,0.0651,735.0,0.4957,4,6,4410.49,9.57,36,0,13.0,7,2471.8,938.08,79.5,1,0,141.43
374,19946.87,49.0,11.4,0.4905,608.0,0.4809,4,2,8996.3,10.87,12,0,56.0,6,1040.19,1857.99,80.0,2,0,794.56
375,32206.05,46.0,4.7,0.0575,614.0,0.2096,6,2,4469.09,6.53,36,0,5.0,8,859.65,716.56,51.4,2,0,137.03
